fecha,precio
2023-03-30 17:30:00,4625.7392549999995
2023-03-30 17:45:00,4626.457698113208
2023-03-30 18:00:00,4626.919
2023-03-31 13:00:00,4621.521809375
2023-03-31 13:15:00,4631.085134883721
2023-03-31 13:30:00,4638.0944
2023-03-31 13:45:00,4641.4163475000005
2023-03-31 14:00:00,4642.24272962963
2023-03-31 14:15:00,4643.2688875
2023-03-31 14:30:00,4644.150120454546
2023-03-31 14:45:00,4645.2608635593215
2023-03-31 15:00:00,4647.431914285715
2023-03-31 15:15:00,4647.8581125
2023-03-31 15:30:00,4646.368723611111
2023-03-31 15:45:00,4645.338863492064
2023-03-31 16:00:00,4644.270390384616
2023-03-31 16:15:00,4643.658
2023-03-31 16:30:00,4643.436547058824
2023-03-31 16:45:00,4643.3061638888885
2023-03-31 17:00:00,4643.8560959459455
2023-03-31 17:15:00,4644.972011111111
2023-03-31 17:30:00,4645.480949999999
2023-03-31 17:45:00,4645.946115000001
2023-03-31 18:00:00,4646.3534
2023-04-03 13:00:00,4620.9185
2023-04-03 13:15:00,4614.185533333333
2023-04-03 13:30:00,4609.4488403225805
2023-04-03 13:45:00,4606.998575
2023-04-03 14:00:00,4605.4509499999995
2023-04-03 14:15:00,4604.862125000001
2023-04-03 14:30:00,4604.704816393442
2023-04-03 14:45:00,4604.6855162162165
2023-04-03 15:00:00,4604.8726354166665
2023-04-03 15:15:00,4605.1378208333335
2023-04-03 15:30:00,4605.1917435483865
2023-04-03 15:45:00,4605.128335483871
2023-04-03 16:00:00,4604.239136538462
2023-04-03 16:15:00,4603.513870370371
2023-04-03 16:30:00,4603.203295
2023-04-03 16:45:00,4603.038576923077
2023-04-03 17:00:00,4602.928711111112
2023-04-03 17:15:00,4602.80313030303
2023-04-03 17:30:00,4602.763713636364
2023-04-03 17:45:00,4602.7269371428565
2023-04-04 13:00:00,4595.252095
2023-04-04 13:15:00,4593.923822413793
2023-04-04 13:30:00,4590.426159210526
2023-04-04 13:45:00,4590.583518367347
2023-04-04 14:00:00,4590.17887375
2023-04-04 14:15:00,4588.414323188405
2023-04-04 14:30:00,4587.703315000001
2023-04-04 14:45:00,4586.760543589744
2023-04-04 15:00:00,4586.146057407407
2023-04-04 15:15:00,4585.809606382979
2023-04-04 15:30:00,4586.469256470588
2023-04-04 15:45:00,4587.0755891891895
2023-04-04 16:00:00,4587.32014390244
2023-04-04 16:15:00,4587.693289189189
2023-04-04 16:30:00,4587.923519999999
2023-04-04 16:45:00,4587.897704761905
2023-04-04 17:00:00,4587.768128571429
2023-04-04 17:15:00,4587.6362625
2023-04-04 17:30:00,4587.3851982758615
2023-04-04 17:45:00,4587.196525714286
2023-04-05 13:00:00,4572.885475
2023-04-05 13:15:00,4568.115379999999
2023-04-05 13:30:00,4565.789935483871
2023-04-05 13:45:00,4565.378875
2023-04-05 14:00:00,4565.883435211267
2023-04-05 14:15:00,4566.944585416666
2023-04-05 14:30:00,4568.0758265625
2023-04-05 14:45:00,4570.21446
2023-04-05 15:00:00,4570.8674
2023-04-05 15:15:00,4571.347231914894
2023-04-05 15:30:00,4571.375505999999
2023-04-05 15:45:00,4571.2497079365085
2023-04-05 16:00:00,4571.053841304348
2023-04-05 16:15:00,4571.098029411764
2023-04-05 16:30:00,4571.158905555556
2023-04-05 16:45:00,4571.230763157895
2023-04-05 17:00:00,4571.232284313725
2023-04-05 17:15:00,4570.940455555556
2023-04-05 17:30:00,4570.7810193548385
2023-04-05 17:45:00,4570.749058333333
2023-04-05 18:00:00,4570.7655
